word,count
grupos,1
brasil,1
"programa,",1
azeitona.a,1
"1651,",1
xis.pra,1
campeirodificuldade,1
coisinha,1
deixa,1
menos,1
sal,1
vitela.,1
acha,1
objetivo,1
receitachef,1
"salame,",1
bai,1
"acompanhar,",1
dasalsa,1
filé,1
"etapa,",1
mesas,1
etapas,1
bebidas.,1
verão,1
"tarde,",1
cortando,1
comunitária,1
"beber"".""muitos",1
"refogadinhos,",1
tailândia,1
"pimentas,",1
almôndegas,1
curadora,1
percorre,1
"exemplo,",1
excesso,1
pá-pum!cozinha,1
levou,1
caramelo,1
marmita,1
(sc)imagem:,1
leite.publicidadefunciona,1
"versão,",1
linguiça,1
nosso!trio,1
acsacomo,1
menu,1
bomba,1
solte,1
jornada,1
desbravoucachoeiras,1
manteiga.publicidadequem,1
farinha,1
"lembra.""a",1
cozinheiro,1
"fim,",1
"separadamente,",1
"instante"".cozinha",1
apaixonante,1
etapascasca,1
peculiaridades,1
"yang,",1
bar.o,1
tostar,1
formado,1
cadeias,1
reta.para,1
catarinense:,1
certo.,1
"hour?',",1
"brasileiros,",1
pernas,1
rota,1
pimenta-do-reino,1
alta,1
culminam,1
resultado,1
série,1
pedaço.,1
paulose,1
inverno:,1
"país"".cozinha",1
leite.,1
frigideira.,1
macioimagem:,1
"""lugar",1
interessa,1
queridinhos,1
completana,1
encher,1
"alta,",1
celebrar,1
lúdico,1
hábito,1
"""eles",1
"gringa,",1
fendas,1
última,1
salva.,1
chegou,1
certo.o,1
"denossa,",1
"homogênea,",1
fermentação.,1
afonso,1
álcool.relacionadasatual,1
(gema,1
traduz,1
pressa,1
guia,1
amargo,1
gaúcha,1
"mudança,",1
bancar,1
pf,1
camarão,1
"preparos,",1
final,1
tradicional,1
salsa,1
revisitou,1
tapear?',1
especialmente,1
highball,1
(vôngole,1
"claro,",1
consistiam,1
lembra,1
"gostosa.""japãoa",1
"negroni,",1
temperaturas,1
metrosque,1
bela,1
virar,1
tinto,1
capela,1
imbatível:,1
repartida,1
(salada,1
