word,count
metrô,14
copo,14
"entrada,",14
cocada,14
preparou,14
romeu,14
"beer,",14
salão,14
exclusivas,14
80,14
criado,14
"restaurantes,",14
"água,",14
maracujá,14
chocolat,13
marcam,13
seleção,13
terra,13
peruano,13
vagas,13
"local,",13
disponível,13
"gastronômicas,",13
cidade.,13
bistrô,13
gin,13
lanchonete,13
del,13
"vegano,",13
totalmente,13
(pão,13
ficam,13
"pastéis,",13
gelado,13
divertir,13
clube,13
merengue,13
crocante,13
[email,13
complexo,13
taste,13
cardápios,13
países,13
julho,13
quer,13
20);,13
convite,13
"acarajé,",13
arte,13
fatias,13
60,13
rosa,13
tapioca,13
decoração,13
participantes.,13
bakery,13
histórias,13
conhecer,13
sábados,13
americano,13
junho,13
stella,13
sob,13
doceria,13
02,13
pale,13
grand,13
"siciliano,",13
"gengibre,",13
"malte,",13
quintal,13
criações,13
150,13
tatuapé,13
descontos,13
som,13
"porter,",13
deste,13
norte,13
"tradicionais,",13
amêndoas,13
servidas,13
"condensado,",13
iguatemi,13
entrar,13
drink,13
folhas,13
público.,13
divulgação),13
novembro,13
jardins,13
aula,13
ervas,13
abertura,13
big,13
boulevard,12
polvo,12
portugal,12
11h30,12
inspiração,12
bibi,12
qualquer,12
vienna,12
22h.,12
especiais.,12
"público,",12
"r$30,00",12
presunto,12
realizar,12
local:,12
requeijão,12
fãs,12
tipo,12
ana,12
(,12
longo,12
mundo.,12
caneca,12
2018,12
"isso,",12
cremosa,12
pudim,12
"palito,",12
jack,12
ganache,12
aniversário,12
objetos,12
infláveis,12
natal,12
"mundo,",12
10.,12
"andrade,",12
universo,12
"paella,",12
típicas,12
nozes,12
combinação,12
estão:,12
"dias,",12
moqueca,12
sabores.,12
adega,12
abóbora,12
waffle,12
especialista,12
chopes,12
portuguesa,12
comandado,12
jazz,12
segundo,12
apreciar,12
fruta,12
noite,12
belo,12
roxa,12
"premium,",12
país.,12
morangos.,12
decorado,12
filé,12
porto,12
leite.,12
preparo,12
naturais,12
talentos,12
diretamente,12
picles,12
criar,12
"pinheiros,",12
alimentos,12
possui,12
ambos,12
premium,12
bombom,12
minishopping,12
amendoim,12
passeio,12
"cacau,",12
queijo;,12
fará,12
colher,12
antepastos,12
pote,11
paulistânia,11
francês,11
5ª,11
adquirir,11
3643-3700,11
gennaro,11
200,11
sushi,11
oatery,11
chucrute,11
qualidade,11
participa,11
"baunilha,",11
villa,11
croquete,11
"produtores,",11
taxa,11
preferir,11
"milho,",11
hotel,11
stand,11
spaghetti,11
harmonização,11
espetinhos,11
"coxinhas,",11
ricota,11
latte,11
"chocolates,",11
típica,11
"mar,",11
buffet,11
gosta,11
31,11
canastra,11
ingrediente,11
flor,11
"fest,",11
mostrar,11
comprados,11
100%,11
"latina,",11
"alho,",11
aproximadamente,11
lazer,11
"18h,",11
tradição,11
ninho,11
conferir,11
preparadas,11
"sábados,",11
tempurá,11
"laranja,",11
maiores,11
doces.,11
reservas,11
15);,11
jantar.,11
"chantilly,",11
pork,11
estabelecimento,11
cogumelos,11
dark,11
própria,11
"pão,",11
double,11
desconto,11
adição,11
"dog,",11
waffles,11
"8,00)",11
3564-8731,11
integral,11
pessoas.,11
instituto,11
inspirada,11
completar,11
goiabada,11
sexta,11
"8,",11
novas,11
dezembro,11
escolha,11
caldo,11
metade,11
of,11
cookies,11
"brasileira,",11
podendo,11
tortas,11
volta,11
terceira,11
comanda,11
responsável,11
poder,11
finais,11
venchi,11
"seja,",11
21h,11
"pizza,",11
bovina,11
renata,11
dessa,11
"vinho,",11
della,11
acessórios,11
cordeiro,11
"decoração,",11
animais,11
necessário,11
disposição,11
telefone:,11
"italiano,",11
nome,11
marcos,11
caipira,10
fermentação,10
velha,10
jogos,10
presente,10
"música,",10
crepe,10
poderia,10
promoções,10
próprio,10
sabores:,10
"oriental,",10
"variados,",10
vermelhas,10
imperial,10
passar,10
projetos,10
"bar,",10
manjericão,10
"alimentação,",10
fatia,10
pop,10
ver,10
trufado,10
"bbq,",10
by,10
crianças.,10
panettone,10
popular,10
informações,10
"mocotó,",10
aqui.,10
berinjela,10
programação:,10
massage,10
preciso,10
tomar,10
70%,10
espetos,10
cenoura,10
aprender,10
pastéis,10
quilo,10
mário,10
cone,10
leblon,10
"2017,",10
2ª,10
outro,10
vinil,10
split,10
"opções,",10
especialistas,10
ações,10
natural,10
acompanha,10
criou,10
rodrigo,10
cover,10
celebra,10
morango.,10
choco,10
"calçados,",10
assinado,10
tamanho,10
negro,10
peruana,10
chopps,10
gratuitos,10
faria,10
pó,10
rúcula,10
tuttolatte,10
caipirinha,10
"churrasco,",10
dona,10
semana.,10
setor,10
"vez,",10
"ninho,",10
"marca,",10
piso,10
"catupiry,",10
conceito,10
acessar,10
farinha,10
atração,10
ovos,10
produto,10
gastão,10
agosto,10
"nozes,",10
25);,10
"tapioca,",10
palha,10
mignon,10
clique,10
biscoito,10
"especial,",10
trio,10
dez,10
mexicana,10
holy,10
raspas,10
doação,10
"brioche,",10
cerveja.,10
dança,10
realizada,10
"amendoim,",10
(por,10
apresentará,10
estilo,10
moema,10
total,10
canela,10
temperado,10
"domingos,",10
sociais,10
marco,10
repleto,10
nhoque,10
variado,10
quarta,10
comemorar,10
promover,10
cucina,10
maria,10
"itália,",10
cappuccino,10
"amargo,",10
oito,10
cupuaçu,10
fina,10
10).,10
clima,10
marinado,10
exposição,10
"especiais,",10
jim,10
assados,10
daniel,10
oscar,9
quitute,9
"finalizar,",9
compras,9
caju,9
"picles,",9
destacar,9
"vegana,",9
meat,9
nesse,9
combinações,9
harmonizar,9
"16,00)",9
picanha,9
"bibi,",9
vida,9
"maracujá,",9
bier,9
aplicativo,9
salsicha,9
new,9
exclusivamente,9
inspirado,9
alface,9
oeste,9
boca.,9
criados,9
álvares,9
luiz,9
summer,9
sampa,9
servirá,9
valor.,9
"hora,",9
reunirá,9
2606-5220,9
300,9
6ª,9
"caramelo,",9
incluem,9
lab,9
dry,9
"(r$10,00);",9
"massas,",9
german,9
criada,9
estações,9
iguaria,9
cada.,9
09,9
"beijinho,",9
escola,9
funcionamento:,9
roll,9
peças,9
"ovomaltine,",9
outras.,9
higienópolis,9
amor,9
"trippel,",9
"sexta-feira,",9
saúde,9
"cheese,",9
lombo,9
pedir,9
aberto,9
onion,9
yoga,9
"pernil,",9
vinícolas,9
"feira,",9
garantir,9
fraldinha,9
organização,9
ideia,9
feijoada,9
famosos,9
prepara,9
encontrará,9
paulistanos,9
"6,00)",9
(até,9
pais,9
quantas,9
outubro.,9
músicas,9
bourbon,9
"brownie,",9
fundação,9
mea,9
funda,9
paulista.,9
degustações,9
musical,9
momento,9
brasileiros.,9
caseiro,9
amarelo,9
vezes,9
steak,9
"bock,",9
"participantes,",9
"acompanhar,",9
plataforma,9
etc.,9
anos.,9
apresentar,9
gorgonzola,9
trabalho,9
exclusiva,9
belgian,9
contarão,9
interior,9
"trucks,",9
docinhos,9
paçoca,9
prometem,9
variadas,9
completa:,9
tinto,9
"18,00)",9
ruas,9
cobertos,9
"produtos,",9
chegada,9
3289-4088,9
coberturas,9
sour,9
pratos.,9
"almoço,",9
baiana,9
burgers,9
prime,9
vinho.,9
"vidigal,",9
callebaut,9
hamburgada,9
pizzas,9
dinho,9
hoje,9
diversidade,9
"cabral,",9
relação,9
cobrados,9
abacaxi,9
variados.,9
amigos,9
espetinho,9
defumado,9
brasileiras,9
baião,9
confirmados,9
"burguer,",9
"todo,",9
horário:,9
petit,9
brisket,9
3ª,9
los,9
finalizado,9
"cintra,",9
pará,9
10),9
e-mail,9
coberta,9
competição,9
sommelier,8
"meats,",8
"falafel,",8
"bento,",8
du,8
"larger,",8
encontrados,8
"família,",8
pedido,8
"natal,",8
armazém,8
exclusivo,8
